Formula,Structure type,Stoichiometry_A,Stoichiometry_B,Electronegativity difference (Pauling scale),Electronegativity difference (Martynov-Batsanov scale),Electronegativity difference (Gordy scale),Electronegativity difference (Mulliken scale),Electronegativity difference (Allred-Rochow scale),Mean electronegativity (Pauling scale),Mean electronegativity (Martynov-Batsanov scale),Mean electronegativity (Gordy scale),Mean electronegativity (Mulliken scale),Mean electronegativity (Allred-Rochow scale),Ionic character (Pauling scale),Ionic character (Martynov-Batsanov scale),Ionic character (Gordy scale),Ionic character (Mulliken scale),Ionic character (Allred-Rochow scale),Sum of valence electrons,Mean number of electrons,Atomic number sum,Atomic number difference,Mean atomic number,Atomic weight sum,Atomic weight difference,Mean atomic weight,Atomic radius sum,Mean atomic radius,Atomic radius ratio,2 x atomic radius difference,Covalent radius sum,Mean Covalent radius,Covalent radius ratio,2 x covalent radius difference,Zunger radius sum,Mean Zunger radius sum,Zunger radius sum ratio,2 x Zunger radius sum difference,Zunger radius sum difference,Ionic radius sum,Mean ionic radius,Ionic radius ratio,2 x Ionic radius difference,Crystal radius sum,Mean crystal radius,Crystal radius ratio,2 x Crystal radius difference,Period number sum,Mean period number,Period number difference,Group number sum,Mean group number,Group number difference,Family number sum,Mean family number,Family number difference,Quantum number (l) sum,Mean quantum number (l) mean,Quantum number (l) difference
LaRh,TlI,1,1,-1.18,-0.64,0.7906,-1.2,-0.47,3.7,1.67,4.1215,3.7,1.325,0.29397173,0.097331588,0.144665014,0.302323674,0.053727787,12,6,102,12,51,241.811,36,120.9055,3.3,1.65,1.444444444,6.6,2.94,1.47,1.352,5.88,5.6,2.8,1.222222222,1.12,0.56,3.3,1.65,1.444444444,1.2,2.17,1.085,1.679012346,1.1,11,5.5,1,12,6,-6,7,3.5,-1,4,2,0
LaSn,TlI,1,1,-0.86,-0.53,-0.0758,-1.2,-0.734,3.7,1.615,4.5547,3.7,1.457,0.168812602,0.067815945,0.001435379,0.302323674,0.12601232,7,3.5,107,7,53.5,257.6155,20.1955,128.80775,3.4,1.7,1.344827586,6.8,3.1,1.55,1.19858156,6.2,4.96,2.48,1.638297872,2.4,1.2,3.4,1.7,1.344827586,1,2.05,1.025,1.971014493,1.34,11,5.5,1,17,8.5,-11,8,4,-2,3,1.5,1
LaSn,TlI,1,1,-0.86,-0.53,-0.0758,-1.2,-0.734,3.7,1.615,4.5547,3.7,1.457,0.168812602,0.067815945,0.001435379,0.302323674,0.12601232,7,3.5,107,7,53.5,257.6155,20.1955,128.80775,3.4,1.7,1.344827586,6.8,3.1,1.55,1.19858156,6.2,4.96,2.48,1.638297872,2.4,1.2,3.4,1.7,1.344827586,1,2.05,1.025,1.971014493,1.34,11,5.5,1,17,8.5,-11,8,4,-2,3,1.5,1
LaSn,TlI,1,1,-0.86,-0.53,-0.0758,-1.2,-0.734,3.7,1.615,4.5547,3.7,1.457,0.168812602,0.067815945,0.001435379,0.302323674,0.12601232,7,3.5,107,7,53.5,257.6155,20.1955,128.80775,3.4,1.7,1.344827586,6.8,3.1,1.55,1.19858156,6.2,4.96,2.48,1.638297872,2.4,1.2,3.4,1.7,1.344827586,1,2.05,1.025,1.971014493,1.34,11,5.5,1,17,8.5,-11,8,4,-2,3,1.5,1
LuSi,TlI,1,1,-0.63,-0.78,1.9972,-1.67,-0.826,3.935,1.59,5.1838,3.935,1.503,0.094461061,0.141097614,0.631089776,0.502034758,0.156815092,7,3.5,85,57,42.5,203.0525,146.8815,101.52625,2.85,1.425,1.590909091,5.7,2.67,1.335,1.405405405,5.34,4.79,2.395,2.373239437,3.9,1.95,2.85,1.425,1.590909091,1.3,1.4,0.7,2.5,1.2,9,4.5,3,17,8.5,-11,9,4.5,-3,3,1.5,1
LuSi,TlI,1,1,-0.63,-0.78,1.9972,-1.67,-0.826,3.935,1.59,5.1838,3.935,1.503,0.094461061,0.141097614,0.631089776,0.502034758,0.156815092,7,3.5,85,57,42.5,203.0525,146.8815,101.52625,2.85,1.425,1.590909091,5.7,2.67,1.335,1.405405405,5.34,4.79,2.395,2.373239437,3.9,1.95,2.85,1.425,1.590909091,1.3,1.4,0.7,2.5,1.2,9,4.5,3,17,8.5,-11,9,4.5,-3,3,1.5,1
LuSi,TlI,1,1,-0.63,-0.78,1.9972,-1.67,-0.826,3.935,1.59,5.1838,3.935,1.503,0.094461061,0.141097614,0.631089776,0.502034758,0.156815092,7,3.5,85,57,42.5,203.0525,146.8815,101.52625,2.85,1.425,1.590909091,5.7,2.67,1.335,1.405405405,5.34,4.79,2.395,2.373239437,3.9,1.95,2.85,1.425,1.590909091,1.3,1.4,0.7,2.5,1.2,9,4.5,3,17,8.5,-11,9,4.5,-3,3,1.5,1
NdNi,TlI,1,1,-0.77,-0.56,1.1361,-1.3,-0.79,3.75,1.48,4.14715,3.75,1.485,0.13776291,0.075405485,0.275795018,0.344593746,0.144462198,13,6.5,88,32,44,202.9334,85.5466,101.4667,3.2,1.6,1.37037037,6.4,2.99,1.495,1.6,5.98,6.17,3.085,1.830275229,3.62,1.81,3.2,1.6,1.37037037,1,2,1,1.857142857,1.2,10,5,2,13,6.5,-7,7,3.5,-1,5,2.5,1
NdNi,TlI,1,1,-0.77,-0.56,1.1361,-1.3,-0.79,3.75,1.48,4.14715,3.75,1.485,0.13776291,0.075405485,0.275795018,0.344593746,0.144462198,13,6.5,88,32,44,202.9334,85.5466,101.4667,3.2,1.6,1.37037037,6.4,2.99,1.495,1.6,5.98,6.17,3.085,1.830275229,3.62,1.81,3.2,1.6,1.37037037,1,2,1,1.857142857,1.2,10,5,2,13,6.5,-7,7,3.5,-1,5,2.5,1
NdNi,TlI,1,1,-0.77,-0.56,1.1361,-1.3,-0.79,3.75,1.48,4.14715,3.75,1.485,0.13776291,0.075405485,0.275795018,0.344593746,0.144462198,13,6.5,88,32,44,202.9334,85.5466,101.4667,3.2,1.6,1.37037037,6.4,2.99,1.495,1.6,5.98,6.17,3.085,1.830275229,3.62,1.81,3.2,1.6,1.37037037,1,2,1,1.857142857,1.2,10,5,2,13,6.5,-7,7,3.5,-1,5,2.5,1
NdNi,TlI,1,1,-0.77,-0.56,1.1361,-1.3,-0.79,3.75,1.48,4.14715,3.75,1.485,0.13776291,0.075405485,0.275795018,0.344593746,0.144462198,13,6.5,88,32,44,202.9334,85.5466,101.4667,3.2,1.6,1.37037037,6.4,2.99,1.495,1.6,5.98,6.17,3.085,1.830275229,3.62,1.81,3.2,1.6,1.37037037,1,2,1,1.857142857,1.2,10,5,2,13,6.5,-7,7,3.5,-1,5,2.5,1
NdNi,TlI,1,1,-0.77,-0.56,1.1361,-1.3,-0.79,3.75,1.48,4.14715,3.75,1.485,0.13776291,0.075405485,0.275795018,0.344593746,0.144462198,13,6.5,88,32,44,202.9334,85.5466,101.4667,3.2,1.6,1.37037037,6.4,2.99,1.495,1.6,5.98,6.17,3.085,1.830275229,3.62,1.81,3.2,1.6,1.37037037,1,2,1,1.857142857,1.2,10,5,2,13,6.5,-7,7,3.5,-1,5,2.5,1
NdPd,TlI,1,1,-1.06,-0.88,0.9272,-1.35,-0.5,3.775,1.64,4.2516,3.775,1.34,0.244896158,0.176012567,0.193398035,0.365948438,0.060586937,13,6.5,106,14,53,250.66,37.82,125.33,3.25,1.625,1.321428571,6.5,3.12,1.56,1.4375,6.24,6.44,3.22,1.628571429,3.08,1.54,3.25,1.625,1.321428571,0.9,2.08,1.04,1.666666667,1.04,11,5.5,1,13,6.5,-7,7,3.5,-1,5,2.5,1
NdPd,TlI,1,1,-1.06,-0.88,0.9272,-1.35,-0.5,3.775,1.64,4.2516,3.775,1.34,0.244896158,0.176012567,0.193398035,0.365948438,0.060586937,13,6.5,106,14,53,250.66,37.82,125.33,3.25,1.625,1.321428571,6.5,3.12,1.56,1.4375,6.24,6.44,3.22,1.628571429,3.08,1.54,3.25,1.625,1.321428571,0.9,2.08,1.04,1.666666667,1.04,11,5.5,1,13,6.5,-7,7,3.5,-1,5,2.5,1
NdPd,TlI,1,1,-1.06,-0.88,0.9272,-1.35,-0.5,3.775,1.64,4.2516,3.775,1.34,0.244896158,0.176012567,0.193398035,0.365948438,0.060586937,13,6.5,106,14,53,250.66,37.82,125.33,3.25,1.625,1.321428571,6.5,3.12,1.56,1.4375,6.24,6.44,3.22,1.628571429,3.08,1.54,3.25,1.625,1.321428571,0.9,2.08,1.04,1.666666667,1.04,11,5.5,1,13,6.5,-7,7,3.5,-1,5,2.5,1
NdRh,TlI,1,1,-1.14,-0.79,0.989,-1.2,-0.47,3.7,1.595,4.2207,3.7,1.325,0.27740039,0.144462198,0.2169277,0.302323674,0.053727787,12,6,105,15,52.5,247.1455,41.3345,123.57275,3.2,1.6,1.37037037,6.4,3.09,1.545,1.472,6.18,6.51,3.255,1.583333333,2.94,1.47,3.2,1.6,1.37037037,1,2.11,1.055,1.604938272,0.98,11,5.5,1,12,6,-6,7,3.5,-1,5,2.5,1
NdRh,TlI,1,1,-1.14,-0.79,0.989,-1.2,-0.47,3.7,1.595,4.2207,3.7,1.325,0.27740039,0.144462198,0.2169277,0.302323674,0.053727787,12,6,105,15,52.5,247.1455,41.3345,123.57275,3.2,1.6,1.37037037,6.4,3.09,1.545,1.472,6.18,6.51,3.255,1.583333333,2.94,1.47,3.2,1.6,1.37037037,1,2.11,1.055,1.604938272,0.98,11,5.5,1,12,6,-6,7,3.5,-1,5,2.5,1
NiPr,TlI,1,1,-0.78,-0.66,1.0604,-1.3,-0.79,3.75,1.43,4.1093,3.75,1.485,0.141097614,0.103179905,0.245056253,0.344593746,0.144462198,13,6.5,87,31,43.5,199.60105,82.21425,99.800525,3.2,1.6,1.37037037,6.4,2.8,1.4,1.434782609,5.6,6.66,3.33,2.055045872,4.6,2.3,3.2,1.6,1.37037037,1,2.02,1.01,1.885714286,1.24,10,5,2,13,6.5,-7,7,3.5,-1,5,2.5,1
NiPr,TlI,1,1,-0.78,-0.66,1.0604,-1.3,-0.79,3.75,1.43,4.1093,3.75,1.485,0.141097614,0.103179905,0.245056253,0.344593746,0.144462198,13,6.5,87,31,43.5,199.60105,82.21425,99.800525,3.2,1.6,1.37037037,6.4,2.8,1.4,1.434782609,5.6,6.66,3.33,2.055045872,4.6,2.3,3.2,1.6,1.37037037,1,2.02,1.01,1.885714286,1.24,10,5,2,13,6.5,-7,7,3.5,-1,5,2.5,1
NiPr,TlI,1,1,-0.78,-0.66,1.0604,-1.3,-0.79,3.75,1.43,4.1093,3.75,1.485,0.141097614,0.103179905,0.245056253,0.344593746,0.144462198,13,6.5,87,31,43.5,199.60105,82.21425,99.800525,3.2,1.6,1.37037037,6.4,2.8,1.4,1.434782609,5.6,6.66,3.33,2.055045872,4.6,2.3,3.2,1.6,1.37037037,1,2.02,1.01,1.885714286,1.24,10,5,2,13,6.5,-7,7,3.5,-1,5,2.5,1
NiPr,TlI,1,1,-0.78,-0.66,1.0604,-1.3,-0.79,3.75,1.43,4.1093,3.75,1.485,0.141097614,0.103179905,0.245056253,0.344593746,0.144462198,13,6.5,87,31,43.5,199.60105,82.21425,99.800525,3.2,1.6,1.37037037,6.4,2.8,1.4,1.434782609,5.6,6.66,3.33,2.055045872,4.6,2.3,3.2,1.6,1.37037037,1,2.02,1.01,1.885714286,1.24,10,5,2,13,6.5,-7,7,3.5,-1,5,2.5,1
NiSm,TlI,1,1,-0.74,-0.56,1.3164,-1.3,-0.79,3.75,1.48,4.2373,3.75,1.485,0.127942572,0.075405485,0.35158687,0.344593746,0.144462198,13,6.5,90,34,45,209.0534,91.6666,104.5267,3.2,1.6,1.37037037,6.4,2.77,1.385,1.408695652,5.54,6.32,3.16,1.899082569,3.92,1.96,3.2,1.6,1.37037037,1,1.8,0.9,1.571428571,0.8,10,5,2,13,6.5,-7,7,3.5,-1,5,2.5,1
NiSm,TlI,1,1,-0.74,-0.56,1.3164,-1.3,-0.79,3.75,1.48,4.2373,3.75,1.485,0.127942572,0.075405485,0.35158687,0.344593746,0.144462198,13,6.5,90,34,45,209.0534,91.6666,104.5267,3.2,1.6,1.37037037,6.4,2.77,1.385,1.408695652,5.54,6.32,3.16,1.899082569,3.92,1.96,3.2,1.6,1.37037037,1,1.8,0.9,1.571428571,0.8,10,5,2,13,6.5,-7,7,3.5,-1,5,2.5,1
NiSm,TlI,1,1,-0.74,-0.56,1.3164,-1.3,-0.79,3.75,1.48,4.2373,3.75,1.485,0.127942572,0.075405485,0.35158687,0.344593746,0.144462198,13,6.5,90,34,45,209.0534,91.6666,104.5267,3.2,1.6,1.37037037,6.4,2.77,1.385,1.408695652,5.54,6.32,3.16,1.899082569,3.92,1.96,3.2,1.6,1.37037037,1,1.8,0.9,1.571428571,0.8,10,5,2,13,6.5,-7,7,3.5,-1,5,2.5,1
PdPr,TlI,1,1,-1.07,-0.98,0.8515,-1.35,-0.5,3.775,1.59,4.21375,3.775,1.34,0.248906399,0.213450798,0.165784121,0.365948438,0.060586937,13,6.5,105,13,52.5,247.32765,34.48765,123.663825,3.25,1.625,1.321428571,6.5,2.93,1.465,1.2890625,5.86,6.93,3.465,1.828571429,4.06,2.03,3.25,1.625,1.321428571,0.9,2.1,1.05,1.692307692,1.08,11,5.5,1,13,6.5,-7,7,3.5,-1,5,2.5,1
PdPr,TlI,1,1,-1.07,-0.98,0.8515,-1.35,-0.5,3.775,1.59,4.21375,3.775,1.34,0.248906399,0.213450798,0.165784121,0.365948438,0.060586937,13,6.5,105,13,52.5,247.32765,34.48765,123.663825,3.25,1.625,1.321428571,6.5,2.93,1.465,1.2890625,5.86,6.93,3.465,1.828571429,4.06,2.03,3.25,1.625,1.321428571,0.9,2.1,1.05,1.692307692,1.08,11,5.5,1,13,6.5,-7,7,3.5,-1,5,2.5,1
PdSm,TlI,1,1,-1.03,-0.88,1.1075,-1.35,-0.5,3.775,1.64,4.34175,3.775,1.34,0.232966652,0.176012567,0.264083827,0.365948438,0.060586937,13,6.5,108,16,54,256.78,43.94,128.39,3.25,1.625,1.321428571,6.5,2.9,1.45,1.265625,5.8,6.59,3.295,1.689795918,3.38,1.69,3.25,1.625,1.321428571,0.9,1.88,0.94,1.41025641,0.64,11,5.5,1,13,6.5,-7,7,3.5,-1,5,2.5,1
PdSm,TlI,1,1,-1.03,-0.88,1.1075,-1.35,-0.5,3.775,1.64,4.34175,3.775,1.34,0.232966652,0.176012567,0.264083827,0.365948438,0.060586937,13,6.5,108,16,54,256.78,43.94,128.39,3.25,1.625,1.321428571,6.5,2.9,1.45,1.265625,5.8,6.59,3.295,1.689795918,3.38,1.69,3.25,1.625,1.321428571,0.9,1.88,0.94,1.41025641,0.64,11,5.5,1,13,6.5,-7,7,3.5,-1,5,2.5,1
PdTb,TlI,1,1,-1,-0.88,1.45,-1.35,-0.5,3.775,1.64,4.513,3.775,1.34,0.221199217,0.176012567,0.408814242,0.365948438,0.060586937,13,6.5,111,19,55.5,265.34534,52.50534,132.67267,3.15,1.575,1.25,6.3,2.87,1.435,1.2421875,5.74,6.34,3.17,1.587755102,2.88,1.44,3.15,1.575,1.25,0.7,1.96,0.98,1.512820513,0.8,11,5.5,1,13,6.5,-7,7,3.5,-1,5,2.5,1
PdY,TlI,1,1,-0.98,-0.67,-0.3837,-1.26,-0.47,3.82,1.745,3.59615,3.82,1.355,0.213450798,0.10615688,0.036137301,0.327598738,0.053727787,13,6.5,85,-7,42.5,195.32585,-17.51415,97.662925,3.2,1.6,1.285714286,6.4,2.9,1.45,1.265625,5.8,5.39,2.695,1.2,0.98,0.49,3.25,1.625,1.321428571,0.9,1.82,0.91,1.333333333,0.52,10,5,0,13,6.5,-7,7,3.5,-1,4,2,0
PrRh,TlI,1,1,-1.15,-0.89,0.9133,-1.2,-0.47,3.7,1.545,4.18285,3.7,1.325,0.281525454,0.179650656,0.188222688,0.302323674,0.053727787,12,6,104,14,52,243.81315,38.00215,121.906575,3.2,1.6,1.37037037,6.4,2.9,1.45,1.32,5.8,7,3.5,1.777777778,3.92,1.96,3.2,1.6,1.37037037,1,2.13,1.065,1.62962963,1.02,11,5.5,1,12,6,-6,7,3.5,-1,5,2.5,1
PtTh,TlI,1,1,-0.98,-0.61,-4.8424,-2.4,-0.61,4.4,1.605,5.2996,4.4,1.415,0.213450798,0.088829279,0.997155049,0.763072241,0.088829279,13,6.5,168,12,84,427.1181,36.9581,213.55905,3.15,1.575,1.333333333,6.3,2.95,1.475,1.269230769,5.9,7.68,3.84,1.844444444,4.56,2.28,3.15,1.575,1.333333333,0.9,1.93,0.965,1.608108108,0.9,13,6.5,1,13,6.5,-7,7,3.5,-1,4,2,0
PtTh,TlI,1,1,-0.98,-0.61,-4.8424,-2.4,-0.61,4.4,1.605,5.2996,4.4,1.415,0.213450798,0.088829279,0.997155049,0.763072241,0.088829279,13,6.5,168,12,84,427.1181,36.9581,213.55905,3.15,1.575,1.333333333,6.3,2.95,1.475,1.269230769,5.9,7.68,3.84,1.844444444,4.56,2.28,3.15,1.575,1.333333333,0.9,1.93,0.965,1.608108108,0.9,13,6.5,1,13,6.5,-7,7,3.5,-1,4,2,0
PtTh,TlI,1,1,-0.98,-0.61,-4.8424,-2.4,-0.61,4.4,1.605,5.2996,4.4,1.415,0.213450798,0.088829279,0.997155049,0.763072241,0.088829279,13,6.5,168,12,84,427.1181,36.9581,213.55905,3.15,1.575,1.333333333,6.3,2.95,1.475,1.269230769,5.9,7.68,3.84,1.844444444,4.56,2.28,3.15,1.575,1.333333333,0.9,1.93,0.965,1.608108108,0.9,13,6.5,1,13,6.5,-7,7,3.5,-1,4,2,0
PtTh,TlI,1,1,-0.98,-0.61,-4.8424,-2.4,-0.61,4.4,1.605,5.2996,4.4,1.415,0.213450798,0.088829279,0.997155049,0.763072241,0.088829279,13,6.5,168,12,84,427.1181,36.9581,213.55905,3.15,1.575,1.333333333,6.3,2.95,1.475,1.269230769,5.9,7.68,3.84,1.844444444,4.56,2.28,3.15,1.575,1.333333333,0.9,1.93,0.965,1.608108108,0.9,13,6.5,1,13,6.5,-7,7,3.5,-1,4,2,0
PtTh,TlI,1,1,-0.98,-0.61,-4.8424,-2.4,-0.61,4.4,1.605,5.2996,4.4,1.415,0.213450798,0.088829279,0.997155049,0.763072241,0.088829279,13,6.5,168,12,84,427.1181,36.9581,213.55905,3.15,1.575,1.333333333,6.3,2.95,1.475,1.269230769,5.9,7.68,3.84,1.844444444,4.56,2.28,3.15,1.575,1.333333333,0.9,1.93,0.965,1.608108108,0.9,13,6.5,1,13,6.5,-7,7,3.5,-1,4,2,0
PtU,TlI,1,1,-0.9,-0.21,-4.404,-2.2,-0.5,4.5,1.805,5.5188,4.5,1.47,0.183313517,0.010964447,0.992162254,0.701802721,0.060586937,13,6.5,170,14,85,433.1089,42.9489,216.55445,3.1,1.55,1.296296296,6.2,2.72,1.36,1.092307692,5.44,7.42,3.71,1.748148148,4.04,2.02,3.1,1.55,1.296296296,0.8,1.61,0.805,1.175675676,0.26,13,6.5,1,13,6.5,-7,7,3.5,-1,5,2.5,1
PtU,TlI,1,1,-0.9,-0.21,-4.404,-2.2,-0.5,4.5,1.805,5.5188,4.5,1.47,0.183313517,0.010964447,0.992162254,0.701802721,0.060586937,13,6.5,170,14,85,433.1089,42.9489,216.55445,3.1,1.55,1.296296296,6.2,2.72,1.36,1.092307692,5.44,7.42,3.71,1.748148148,4.04,2.02,3.1,1.55,1.296296296,0.8,1.61,0.805,1.175675676,0.26,13,6.5,1,13,6.5,-7,7,3.5,-1,5,2.5,1
PtU,TlI,1,1,-0.9,-0.21,-4.404,-2.2,-0.5,4.5,1.805,5.5188,4.5,1.47,0.183313517,0.010964447,0.992162254,0.701802721,0.060586937,13,6.5,170,14,85,433.1089,42.9489,216.55445,3.1,1.55,1.296296296,6.2,2.72,1.36,1.092307692,5.44,7.42,3.71,1.748148148,4.04,2.02,3.1,1.55,1.296296296,0.8,1.61,0.805,1.175675676,0.26,13,6.5,1,13,6.5,-7,7,3.5,-1,5,2.5,1
PtU,TlI,1,1,-0.9,-0.21,-4.404,-2.2,-0.5,4.5,1.805,5.5188,4.5,1.47,0.183313517,0.010964447,0.992162254,0.701802721,0.060586937,13,6.5,170,14,85,433.1089,42.9489,216.55445,3.1,1.55,1.296296296,6.2,2.72,1.36,1.092307692,5.44,7.42,3.71,1.748148148,4.04,2.02,3.1,1.55,1.296296296,0.8,1.61,0.805,1.175675676,0.26,13,6.5,1,13,6.5,-7,7,3.5,-1,5,2.5,1
PtU,TlI,1,1,-0.9,-0.21,-4.404,-2.2,-0.5,4.5,1.805,5.5188,4.5,1.47,0.183313517,0.010964447,0.992162254,0.701802721,0.060586937,13,6.5,170,14,85,433.1089,42.9489,216.55445,3.1,1.55,1.296296296,6.2,2.72,1.36,1.092307692,5.44,7.42,3.71,1.748148148,4.04,2.02,3.1,1.55,1.296296296,0.8,1.61,0.805,1.175675676,0.26,13,6.5,1,13,6.5,-7,7,3.5,-1,5,2.5,1
RhTh,TlI,1,1,-0.98,-0.69,-0.8478,-1.1,-0.45,3.75,1.645,3.3023,3.75,1.335,0.213450798,0.112214394,0.164471826,0.261031512,0.049364908,12,6,135,45,67.5,334.9436,129.1326,167.4718,3.15,1.575,1.333333333,6.3,2.9,1.45,1.32,5.8,7.5,3.75,1.976190476,4.92,2.46,3.15,1.575,1.333333333,0.9,2,1,1.469135802,0.76,12,6,2,12,6,-6,7,3.5,-1,4,2,0
RhTh,TlI,1,1,-0.98,-0.69,-0.8478,-1.1,-0.45,3.75,1.645,3.3023,3.75,1.335,0.213450798,0.112214394,0.164471826,0.261031512,0.049364908,12,6,135,45,67.5,334.9436,129.1326,167.4718,3.15,1.575,1.333333333,6.3,2.9,1.45,1.32,5.8,7.5,3.75,1.976190476,4.92,2.46,3.15,1.575,1.333333333,0.9,2,1,1.469135802,0.76,12,6,2,12,6,-6,7,3.5,-1,4,2,0
RhTh,TlI,1,1,-0.98,-0.69,-0.8478,-1.1,-0.45,3.75,1.645,3.3023,3.75,1.335,0.213450798,0.112214394,0.164471826,0.261031512,0.049364908,12,6,135,45,67.5,334.9436,129.1326,167.4718,3.15,1.575,1.333333333,6.3,2.9,1.45,1.32,5.8,7.5,3.75,1.976190476,4.92,2.46,3.15,1.575,1.333333333,0.9,2,1,1.469135802,0.76,12,6,2,12,6,-6,7,3.5,-1,4,2,0
RhTh,TlI,1,1,-0.98,-0.69,-0.8478,-1.1,-0.45,3.75,1.645,3.3023,3.75,1.335,0.213450798,0.112214394,0.164471826,0.261031512,0.049364908,12,6,135,45,67.5,334.9436,129.1326,167.4718,3.15,1.575,1.333333333,6.3,2.9,1.45,1.32,5.8,7.5,3.75,1.976190476,4.92,2.46,3.15,1.575,1.333333333,0.9,2,1,1.469135802,0.76,12,6,2,12,6,-6,7,3.5,-1,4,2,0
RuTh,TlI,1,1,-0.9,-0.67,-0.7884,-1.3,-0.43,3.85,1.635,3.2726,3.85,1.325,0.183313517,0.10615688,0.143921875,0.344593746,0.045172898,11,5.5,134,46,67,333.1081,130.9681,166.55405,3.1,1.55,1.384615385,6.2,2.9,1.45,1.32,5.8,7.585,3.7925,1.911708253,4.75,2.375,3.1,1.55,1.384615385,1,2.01,1.005,1.451219512,0.74,12,6,2,11,5.5,-5,7,3.5,-1,4,2,0
RuTh,TlI,1,1,-0.9,-0.67,-0.7884,-1.3,-0.43,3.85,1.635,3.2726,3.85,1.325,0.183313517,0.10615688,0.143921875,0.344593746,0.045172898,11,5.5,134,46,67,333.1081,130.9681,166.55405,3.1,1.55,1.384615385,6.2,2.9,1.45,1.32,5.8,7.585,3.7925,1.911708253,4.75,2.375,3.1,1.55,1.384615385,1,2.01,1.005,1.451219512,0.74,12,6,2,11,5.5,-5,7,3.5,-1,4,2,0
RuTh,TlI,1,1,-0.9,-0.67,-0.7884,-1.3,-0.43,3.85,1.635,3.2726,3.85,1.325,0.183313517,0.10615688,0.143921875,0.344593746,0.045172898,11,5.5,134,46,67,333.1081,130.9681,166.55405,3.1,1.55,1.384615385,6.2,2.9,1.45,1.32,5.8,7.585,3.7925,1.911708253,4.75,2.375,3.1,1.55,1.384615385,1,2.01,1.005,1.451219512,0.74,12,6,2,11,5.5,-5,7,3.5,-1,4,2,0
ScSi,TlI,1,1,-0.54,-0.48,-1.1124,-1.43,-0.726,4.055,1.74,3.629,4.055,1.553,0.070306205,0.055972517,0.266082343,0.400239578,0.123456547,7,3.5,35,7,17.5,73.04141,16.87041,36.520705,2.7,1.35,1.454545455,5.4,2.55,1.275,1.297297297,5.1,4.17,2.085,1.936619718,2.66,1.33,2.7,1.35,1.454545455,1,1.29,0.645,2.225,0.98,7,3.5,1,17,8.5,-11,9,4.5,-3,3,1.5,1
ScSi,TlI,1,1,-0.54,-0.48,-1.1124,-1.43,-0.726,4.055,1.74,3.629,4.055,1.553,0.070306205,0.055972517,0.266082343,0.400239578,0.123456547,7,3.5,35,7,17.5,73.04141,16.87041,36.520705,2.7,1.35,1.454545455,5.4,2.55,1.275,1.297297297,5.1,4.17,2.085,1.936619718,2.66,1.33,2.7,1.35,1.454545455,1,1.29,0.645,2.225,0.98,7,3.5,1,17,8.5,-11,9,4.5,-3,3,1.5,1
ScSi,TlI,1,1,-0.54,-0.48,-1.1124,-1.43,-0.726,4.055,1.74,3.629,4.055,1.553,0.070306205,0.055972517,0.266082343,0.400239578,0.123456547,7,3.5,35,7,17.5,73.04141,16.87041,36.520705,2.7,1.35,1.454545455,5.4,2.55,1.275,1.297297297,5.1,4.17,2.085,1.936619718,2.66,1.33,2.7,1.35,1.454545455,1,1.29,0.645,2.225,0.98,7,3.5,1,17,8.5,-11,9,4.5,-3,3,1.5,1
ScSi,TlI,1,1,-0.54,-0.48,-1.1124,-1.43,-0.726,4.055,1.74,3.629,4.055,1.553,0.070306205,0.055972517,0.266082343,0.400239578,0.123456547,7,3.5,35,7,17.5,73.04141,16.87041,36.520705,2.7,1.35,1.454545455,5.4,2.55,1.275,1.297297297,5.1,4.17,2.085,1.936619718,2.66,1.33,2.7,1.35,1.454545455,1,1.29,0.645,2.225,0.98,7,3.5,1,17,8.5,-11,9,4.5,-3,3,1.5,1
ScSi,TlI,1,1,-0.54,-0.48,-1.1124,-1.43,-0.726,4.055,1.74,3.629,4.055,1.553,0.070306205,0.055972517,0.266082343,0.400239578,0.123456547,7,3.5,35,7,17.5,73.04141,16.87041,36.520705,2.7,1.35,1.454545455,5.4,2.55,1.275,1.297297297,5.1,4.17,2.085,1.936619718,2.66,1.33,2.7,1.35,1.454545455,1,1.29,0.645,2.225,0.98,7,3.5,1,17,8.5,-11,9,4.5,-3,3,1.5,1
ScSi,TlI,1,1,-0.54,-0.48,-1.1124,-1.43,-0.726,4.055,1.74,3.629,4.055,1.553,0.070306205,0.055972517,0.266082343,0.400239578,0.123456547,7,3.5,35,7,17.5,73.04141,16.87041,36.520705,2.7,1.35,1.454545455,5.4,2.55,1.275,1.297297297,5.1,4.17,2.085,1.936619718,2.66,1.33,2.7,1.35,1.454545455,1,1.29,0.645,2.225,0.98,7,3.5,1,17,8.5,-11,9,4.5,-3,3,1.5,1
ScSi,TlI,1,1,-0.54,-0.48,-1.1124,-1.43,-0.726,4.055,1.74,3.629,4.055,1.553,0.070306205,0.055972517,0.266082343,0.400239578,0.123456547,7,3.5,35,7,17.5,73.04141,16.87041,36.520705,2.7,1.35,1.454545455,5.4,2.55,1.275,1.297297297,5.1,4.17,2.085,1.936619718,2.66,1.33,2.7,1.35,1.454545455,1,1.29,0.645,2.225,0.98,7,3.5,1,17,8.5,-11,9,4.5,-3,3,1.5,1
