Formula,Structure type,Stoichiometry_A,Stoichiometry_B,Electronegativity difference (Pauling scale),Electronegativity difference (Martynov-Batsanov scale),Electronegativity difference (Gordy scale),Electronegativity difference (Mulliken scale),Electronegativity difference (Allred-Rochow scale),Mean electronegativity (Pauling scale),Mean electronegativity (Martynov-Batsanov scale),Mean electronegativity (Gordy scale),Mean electronegativity (Mulliken scale),Mean electronegativity (Allred-Rochow scale),Ionic character (Martynov-Batsanov scale),Sum of valence electrons,Atomic number sum,Atomic weight sum,Atomic radius sum,Atomic radius ratio,Covalent radius sum,Covalent radius ratio,2 x covalent radius difference,Zunger radius sum ratio,2 x Zunger radius sum difference,Zunger radius sum difference,Ionic radius ratio,2 x Ionic radius difference,Crystal radius sum,Crystal radius ratio,2 x Crystal radius difference,Period number difference,Group number sum,Group number difference,Family number sum,Quantum number (l) sum,Quantum number (l) difference
RhSc,CsCl,1,1,-0.92,-0.49,-0.6534,-0.96,-0.37,3.82,1.745,3.3995,3.82,1.375,0.05825901,12,66,147.86141,2.95,1.185185185,2.69,1.152,5.38,1.091269841,0.46,0.23,1.185185185,0.5,1.7,1.098765432,0.16,-1,12,-6,7,4,0
RhSc,CsCl,1,1,-0.92,-0.49,-0.6534,-0.96,-0.37,3.82,1.745,3.3995,3.82,1.375,0.05825901,12,66,147.86141,2.95,1.185185185,2.69,1.152,5.38,1.091269841,0.46,0.23,1.185185185,0.5,1.7,1.098765432,0.16,-1,12,-6,7,4,0
RhSi,CsCl,1,1,-0.38,-0.01,0.459,0.47,0.356,4.535,1.985,3.9557,4.535,1.738,2.49997E-05,13,59,130.991,2.45,0.814814815,2.36,0.888,4.72,0.563492063,-2.2,-1.1,0.814814815,-0.5,1.21,0.49382716,-0.82,-2,23,5,10,3,-1
RhSm,CsCl,1,1,-1.11,-0.79,1.1693,-1.2,-0.47,3.7,1.595,4.31085,3.7,1.325,0.144462198,12,107,253.2655,3.2,1.37037037,2.87,1.296,5.74,1.642857143,3.24,1.62,1.37037037,1,1.91,1.358024691,0.58,1,12,-6,7,5,1
RhSm,CsCl,1,1,-1.11,-0.79,1.1693,-1.2,-0.47,3.7,1.595,4.31085,3.7,1.325,0.144462198,12,107,253.2655,3.2,1.37037037,2.87,1.296,5.74,1.642857143,3.24,1.62,1.37037037,1,1.91,1.358024691,0.58,1,12,-6,7,5,1
RhSm,CsCl,1,1,-1.11,-0.79,1.1693,-1.2,-0.47,3.7,1.595,4.31085,3.7,1.325,0.144462198,12,107,253.2655,3.2,1.37037037,2.87,1.296,5.74,1.642857143,3.24,1.62,1.37037037,1,1.91,1.358024691,0.58,1,12,-6,7,5,1
RhTb,CsCl,1,1,-1.08,-0.79,1.5118,-1.2,-0.47,3.7,1.595,4.4821,3.7,1.325,0.144462198,12,110,261.83084,3.1,1.296296296,2.84,1.272,5.68,1.543650794,2.74,1.37,1.296296296,0.8,1.99,1.456790123,0.74,1,12,-6,7,5,1
RhTm,CsCl,1,1,-1.03,-0.79,2.1029,-1.2,-0.47,3.7,1.595,4.77765,3.7,1.325,0.144462198,12,114,271.83971,3.1,1.296296296,2.81,1.248,5.62,1.428571429,2.16,1.08,1.296296296,0.8,1.83,1.259259259,0.42,1,12,-6,7,5,1
RhY,CsCl,1,1,-1.06,-0.58,-0.3219,-1.11,-0.44,3.745,1.7,3.56525,3.745,1.34,0.080660682,12,84,191.81135,3.15,1.333333333,2.87,1.296,5.74,1.166666667,0.84,0.42,1.37037037,1,1.85,1.283950617,0.46,0,12,-6,7,4,0
RhY,CsCl,1,1,-1.06,-0.58,-0.3219,-1.11,-0.44,3.745,1.7,3.56525,3.745,1.34,0.080660682,12,84,191.81135,3.15,1.333333333,2.87,1.296,5.74,1.166666667,0.84,0.42,1.37037037,1,1.85,1.283950617,0.46,0,12,-6,7,4,0
RhY,CsCl,1,1,-1.06,-0.58,-0.3219,-1.11,-0.44,3.745,1.7,3.56525,3.745,1.34,0.080660682,12,84,191.81135,3.15,1.333333333,2.87,1.296,5.74,1.166666667,0.84,0.42,1.37037037,1,1.85,1.283950617,0.46,0,12,-6,7,4,0
RhY,CsCl,1,1,-1.06,-0.58,-0.3219,-1.11,-0.44,3.745,1.7,3.56525,3.745,1.34,0.080660682,12,84,191.81135,3.15,1.333333333,2.87,1.296,5.74,1.166666667,0.84,0.42,1.37037037,1,1.85,1.283950617,0.46,0,12,-6,7,4,0
RhY,CsCl,1,1,-1.06,-0.58,-0.3219,-1.11,-0.44,3.745,1.7,3.56525,3.745,1.34,0.080660682,12,84,191.81135,3.15,1.333333333,2.87,1.296,5.74,1.166666667,0.84,0.42,1.37037037,1,1.85,1.283950617,0.46,0,12,-6,7,4,0
RhY,CsCl,1,1,-1.06,-0.58,-0.3219,-1.11,-0.44,3.745,1.7,3.56525,3.745,1.34,0.080660682,12,84,191.81135,3.15,1.333333333,2.87,1.296,5.74,1.166666667,0.84,0.42,1.37037037,1,1.85,1.283950617,0.46,0,12,-6,7,4,0
RhYb,CsCl,1,1,-1.18,-0.89,2.2747,-1.2,-0.47,3.7,1.545,4.86355,3.7,1.325,0.179650656,12,115,275.9455,3.1,1.296296296,2.81,1.248,5.62,1.424603175,2.14,1.07,1.296296296,0.8,1.94,1.395061728,0.64,1,12,-6,7,5,1
RuSc,CsCl,1,1,-0.84,-0.47,-0.594,-1.16,-0.35,3.92,1.735,3.3698,3.92,1.365,0.053727787,11,65,146.02591,2.9,1.230769231,2.69,1.152,5.38,1.055662188,0.29,0.145,1.230769231,0.6,1.71,1.085365854,0.14,-1,11,-5,7,4,0
RuSc,CsCl,1,1,-0.84,-0.47,-0.594,-1.16,-0.35,3.92,1.735,3.3698,3.92,1.365,0.053727787,11,65,146.02591,2.9,1.230769231,2.69,1.152,5.38,1.055662188,0.29,0.145,1.230769231,0.6,1.71,1.085365854,0.14,-1,11,-5,7,4,0
RuYb,CsCl,1,1,-1.1,-0.87,2.3341,-1.4,-0.45,3.8,1.535,4.83385,3.8,1.315,0.172399724,11,114,274.11,3.05,1.346153846,2.81,1.248,5.62,1.378119002,1.97,0.985,1.346153846,0.9,1.95,1.37804878,0.62,1,11,-5,7,5,1
ScSn,CsCl,1,1,-0.6,-0.38,-1.5198,-0.96,-0.634,3.82,1.69,3.8327,3.82,1.507,0.035456166,7,71,163.66591,3.05,1.103448276,2.85,1.021276596,5.7,1.462765957,1.74,0.87,1.103448276,0.3,1.58,1.289855072,0.4,-1,17,-11,8,3,1
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
GaSb,ZnS,1,1,0.24,0.44,0.8281,1.65,0.228,4.025,1.92,4.58125,4.025,1.87,0.04724739,8,82,191.483,2.75,1.115384615,2.66,1.111111111,5.32,1.041297935,0.14,0.07,1.115384615,0.3,1.66,1.184210526,0.28,1,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
InSb,ZnS,1,1,0.27,0.51,0.7616,1.75,0.328,3.975,1.885,4.6145,3.975,1.82,0.062955963,8,100,236.578,3,0.935483871,2.84,0.972222222,5.68,0.86097561,-0.57,-0.285,0.935483871,-0.2,1.84,0.957446809,-0.08,0,28,2,11,2,0
