Entry,Formula,Structure,A,B,INT_distAA,INT_distBB,INT_distAB,INT_Asize,INT_Bsize,INT_Asize_by_Bsize,INT_distAA_by2_byAsize,INT_distBB_by2_byBsize,INT_distAB_by2_byAsizebyBsize,INT_Asize_ref,INT_Bsize_ref,INT_percent_diff_A_by_100,INT_percent_diff_B_by_100,INT_distAA_minus_ref_diff,INT_distBB_minus_ref_diff,INT_distAB_minus_ref_diff,INT_R_factor,INT_UNI_shortest_homoatomic_dist,INT_UNI_shortest_heteroatomic_dist,INT_UNI_shortest_homoatomic_dist_by_2_by_atom_size,INT_UNI_shortest_heteroatomic_dist_by_sum_of_atom_sizes,INT_UNI_shortest_homoatomic_dist_by_2_by_refined_atom_size,INT_UNI_shortest_heteroatomic_dist_by_sum_of_refined_atom_sizes,INT_UNI_highest_refined_percent_diff_abs,INT_UNI_lowest_refined_percent_diff_abs,INT_UNI_refined_packing_efficiency,WYK_A_lowest_wyckoff,WYK_B_lowest_wyckoff,WYK_identical_lowest_wyckoff_count,WYK_A_sites_total,WYK_B_sites_total,WYK_A_multiplicity_total,WYK_B_multiplicity_total,ENV_A_shortest_dist_count,ENV_B_shortest_dist_count,ENV_A_avg_shortest_dist_count,ENV_B_avg_shortest_dist_count,ENV_A_shortest_tol_dist_count,ENV_B_shortest_tol_dist_count,ENV_A_avg_shortest_dist_within_tol_count,ENV_B_avg_shortest_dist_within_tol_count,ENV_A_second_by_first_shortest_dist,ENV_B_second_by_first_shortest_dist,ENV_A_avg_second_by_first_shortest_dist,ENV_B_avg_second_by_first_shortest_dist,ENV_A_second_shortest_dist_count,ENV_B_second_shortest_dist_count,ENV_A_avg_second_shortest_dist_count,ENV_B_avg_second_shortest_dist_count,ENV_A_homoatomic_dist_by_shortest_dist,ENV_B_homoatomic_dist_by_shortest_dist,ENV_A_avg_homoatomic_dist_by_shortest_dist,ENV_B_avg_homoatomic_dist_by_shortest_dist,ENV_A_count_at_A_shortest_dist,ENV_A_count_at_B_shortest_dist,ENV_A_avg_count_at_A_shortest_dist,ENV_A_avg_count_at_B_shortest_dist,ENV_B_count_at_A_shortest_dist,ENV_B_count_at_B_shortest_dist,ENV_B_avg_count_at_A_shortest_dist,ENV_B_avg_count_at_B_shortest_dist,CN_AVG_coordination_number,CN_AVG_A_atom_count,CN_AVG_B_atom_count,CN_AVG_polyhedron_volume,CN_AVG_central_atom_to_center_of_mass_dist,CN_AVG_number_of_edges,CN_AVG_number_of_faces,CN_AVG_shortest_distance_to_face,CN_AVG_shortest_distance_to_edge,CN_AVG_volume_of_inscribed_sphere,CN_AVG_packing_efficiency,CN_MIN_coordination_number,CN_MIN_A_atom_count,CN_MIN_B_atom_count,CN_MIN_polyhedron_volume,CN_MIN_central_atom_to_center_of_mass_dist,CN_MIN_number_of_edges,CN_MIN_number_of_faces,CN_MIN_shortest_distance_to_face,CN_MIN_shortest_distance_to_edge,CN_MIN_volume_of_inscribed_sphere,CN_MIN_packing_efficiency,CN_MAX_coordination_number,CN_MAX_A_atom_count,CN_MAX_B_atom_count,CN_MAX_polyhedron_volume,CN_MAX_central_atom_to_center_of_mass_dist,CN_MAX_number_of_edges,CN_MAX_number_of_faces,CN_MAX_shortest_distance_to_face,CN_MAX_shortest_distance_to_edge,CN_MAX_volume_of_inscribed_sphere,CN_MAX_packing_efficiency
1717849,RhSb,FeAs,Rh,Sb,3.065,3.232,2.589,1.345,1.434,0.938,1.139,1.127,0.932,1.532,1.056,0.139,-0.263,0.0,0.346,0.0,0.089,3.065,2.589,1.139,0.932,1.0,1.0,0.263,0.139,0.548,4,4,2,1,1,4,4,1,1,1.0,1.0,5,5,5.0,5.0,1.033,1.033,1.033,1.033,2,2,2.0,2.0,1.184,1.248,1.184,1.248,0,1,0.0,1.0,1,0,1.0,0.0,9.625,5.125,4.5,45.425,0.204,21.75,14.5,1.642,1.588,22.411,0.464,8.0,5.0,3.0,31.554,0.172,18.0,12.0,1.478,1.396,15.147,0.446,8.0,5.5,9.0,87.036,0.214,33.0,22.0,2.134,2.164,44.202,0.518
450240,CeSb,NaCl,Ce,Sb,4.544,4.544,3.213,1.819,1.434,1.268,1.249,1.584,0.988,2.272,0.941,0.249,-0.344,0.0,0.586,0.0,0.18,4.544,3.213,1.249,0.988,1.0,1.0,0.344,0.249,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,110.563,0.0,18.75,12.5,2.43,2.625,77.734,0.654,6.0,3.0,3.0,44.225,0.0,12.0,8.0,1.855,2.272,26.739,0.605,6.0,9.0,3.0,132.676,0.0,21.0,14.0,2.621,2.742,94.732,0.67
456631,USb,NaCl,U,Sb,4.377,4.377,3.095,1.377,1.434,0.96,1.589,1.526,1.101,2.188,0.907,0.589,-0.368,0.0,0.586,0.0,0.483,4.377,3.095,1.589,1.101,1.0,1.0,0.589,0.368,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,6.0,3.0,3.0,39.529,0.0,12.0,8.0,1.787,2.188,23.899,0.605,6.0,3.0,3.0,39.529,0.0,12.0,8.0,1.787,2.188,23.899,0.605,6.0,3.0,3.0,39.529,0.0,12.0,8.0,1.787,2.188,23.899,0.605
1301576,PtSn,NiAs,Pt,Sn,2.725,3.613,2.735,1.387,1.511,0.918,0.982,1.196,0.944,1.362,1.372,-0.018,-0.092,0.0,0.24,-0.0,0.009,2.725,2.735,0.982,0.944,1.0,1.0,0.092,0.018,0.538,2,2,2,1,1,2,2,2,6,2.0,6.0,8,6,8.0,6.0,1.004,1.321,1.004,1.321,6,6,6.0,6.0,1.0,1.321,1.0,1.321,2,6,2.0,6.0,0,0,0.0,0.0,11.5,4.0,7.5,68.86,0.085,26.25,17.5,2.014,2.077,42.396,0.587,7.0,4.0,3.0,26.553,0.0,15.0,10.0,1.504,1.496,14.614,0.546,7.0,4.0,9.0,82.962,0.113,30.0,20.0,2.184,2.27,51.656,0.6
1933302,TmGe,TlI,Tm,Ge,2.99,3.407,2.726,1.726,1.225,1.409,0.866,1.391,0.924,1.495,1.231,-0.134,0.005,0.0,0.277,0.0,0.018,2.99,2.726,0.866,0.924,1.0,1.0,0.134,0.005,0.51,4,4,2,1,1,4,4,1,1,1.0,1.0,1,1,1.0,1.0,1.052,1.052,1.052,1.052,4,4,4.0,4.0,1.097,1.25,1.097,1.25,0,1,0.0,1.0,1,0,1.0,0.0,12.25,7.5,4.75,82.269,0.399,27.375,18.25,2.052,2.171,43.133,0.481,8.0,4.5,3.5,42.268,0.197,18.0,12.0,1.588,1.832,16.976,0.401,8.0,8.5,8.5,124.462,0.568,40.5,27.0,2.598,2.611,73.649,0.593
454754,CeSb,NaCl,Ce,Sb,4.54,4.54,3.21,1.819,1.434,1.268,1.248,1.583,0.987,2.27,0.94,0.248,-0.344,0.0,0.586,0.0,0.18,4.54,3.21,1.248,0.987,1.0,1.0,0.344,0.248,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,110.254,0.0,18.75,12.5,2.427,2.623,77.517,0.654,6.0,3.0,3.0,44.102,0.0,12.0,8.0,1.853,2.27,26.664,0.605,6.0,9.0,3.0,132.305,0.0,21.0,14.0,2.618,2.74,94.468,0.67
1822596,CeGe,FeB-b,Ce,Ge,3.821,2.503,3.129,1.819,1.225,1.485,1.05,1.022,1.028,1.878,1.252,0.032,0.022,0.017,0.0,0.0,0.002,2.503,3.129,1.022,1.028,1.0,1.0,0.032,0.022,0.701,4,4,2,1,1,4,4,2,2,2.0,2.0,5,2,5.0,2.0,1.008,1.25,1.008,1.25,2,2,2.0,2.0,1.221,1.0,1.221,1.0,0,0,0.0,0.0,2,2,2.0,2.0,13.0,8.5,4.5,102.676,0.088,33.0,22.0,2.48,2.561,69.893,0.66,13.0,8.5,4.5,102.676,0.088,33.0,22.0,2.48,2.561,69.893,0.66,13.0,8.5,4.5,102.676,0.088,33.0,22.0,2.48,2.561,69.893,0.66
1941019,GaSb,ZnS,Ga,Sb,4.311,4.311,2.64,1.243,1.434,0.867,1.734,1.503,0.986,2.156,0.485,0.734,-0.662,0.0,0.775,0.0,0.977,4.311,2.64,1.734,0.986,1.0,1.0,0.734,0.662,0.749,4,4,2,1,1,4,4,4,4,4.0,4.0,4,4,4.0,4.0,1.633,1.633,1.633,1.633,12,12,12.0,12.0,1.633,1.633,1.633,1.633,0,4,0.0,4.0,4,0,4.0,0.0,4.0,2.0,2.0,9.446,0.001,6.0,4.0,0.88,1.524,2.852,0.302,4.0,2.0,2.0,9.446,0.001,6.0,4.0,0.88,1.524,2.852,0.302,4.0,2.0,2.0,9.446,0.001,6.0,4.0,0.88,1.524,2.852,0.302
1604174,HoSi,TlI,Ho,Si,3.508,2.453,2.918,1.745,1.176,1.484,1.005,1.043,0.999,1.692,1.226,-0.031,0.043,0.036,0.0,0.0,0.003,2.453,2.918,1.043,0.999,1.0,1.0,0.043,0.031,0.675,4,4,2,1,1,4,4,4,2,4.0,2.0,5,2,5.0,2.0,1.009,1.19,1.009,1.19,1,4,1.0,4.0,1.202,1.0,1.202,1.0,0,0,0.0,0.0,4,2,4.0,2.0,13.0,8.5,4.5,83.024,0.143,33.0,22.0,2.312,2.38,56.778,0.658,13.0,8.5,4.5,83.024,0.143,33.0,22.0,2.312,2.38,56.778,0.658,13.0,8.5,4.5,83.024,0.143,33.0,22.0,2.312,2.38,56.778,0.658
534063,NiSb,NiAs,Ni,Sb,2.57,3.436,2.618,1.246,1.434,0.869,1.031,1.198,0.977,1.285,1.333,0.031,-0.07,0.0,0.224,-0.0,0.006,2.57,2.618,1.031,0.977,1.0,1.0,0.07,0.031,0.542,2,2,2,1,1,2,2,2,6,2.0,6.0,8,6,8.0,6.0,1.019,1.312,1.019,1.312,6,6,6.0,6.0,1.0,1.312,1.0,1.312,2,6,2.0,6.0,0,0,0.0,0.0,11.5,4.0,7.5,60.051,0.0,21.75,14.5,1.914,1.983,36.028,0.579,7.0,4.0,3.0,23.152,0.0,15.0,10.0,1.432,1.429,12.698,0.541,7.0,4.0,9.0,72.35,0.0,24.0,16.0,2.075,2.168,43.805,0.592
533718,FePt,CuAu,Fe,Pt,2.717,2.717,2.668,1.242,1.387,0.895,1.094,0.979,1.015,1.358,1.31,0.094,-0.056,0.0,0.036,0.0,0.012,2.717,2.668,1.094,1.015,1.0,1.0,0.094,0.056,0.728,1,1,2,1,1,1,1,8,8,8.0,8.0,12,12,12.0,12.0,1.018,1.018,1.018,1.018,4,4,4.0,4.0,1.018,1.018,1.018,1.018,0,8,0.0,8.0,8,0,8.0,0.0,12.0,6.0,6.0,45.548,0.0,30.0,20.0,1.958,1.851,31.463,0.691,12.0,6.0,6.0,45.548,0.0,30.0,20.0,1.958,1.851,31.463,0.691,12.0,6.0,6.0,45.548,0.0,30.0,20.0,1.958,1.851,31.463,0.691
1940449,RhGe,FeAs,Ge,Rh,2.823,2.92,2.464,1.225,1.345,0.911,1.152,1.086,0.959,1.412,1.052,0.152,-0.217,0.0,0.279,0.0,0.07,2.823,2.464,1.152,0.959,1.0,1.0,0.217,0.152,0.559,4,4,2,1,1,4,4,1,1,1.0,1.0,6,6,6.0,6.0,1.011,1.011,1.011,1.011,2,2,2.0,2.0,1.146,1.185,1.146,1.185,0,1,0.0,1.0,1,0,1.0,0.0,11.0,5.0,6.0,43.293,0.215,27.0,18.0,1.649,1.59,19.616,0.44,11.0,5.0,6.0,43.293,0.215,27.0,18.0,1.649,1.59,19.616,0.44,11.0,5.0,6.0,43.293,0.215,27.0,18.0,1.649,1.59,19.616,0.44
526315,NdSi,FeB-b,Nd,Si,3.706,2.413,3.023,1.813,1.176,1.542,1.022,1.026,1.011,1.817,1.206,0.002,0.026,0.02,0.0,0.0,0.001,2.413,3.023,1.026,1.011,1.0,1.0,0.026,0.002,0.697,4,4,2,1,1,4,4,2,2,2.0,2.0,5,2,5.0,2.0,1.01,1.253,1.01,1.253,2,2,2.0,2.0,1.226,1.0,1.226,1.0,0,0,0.0,0.0,2,2,2.0,2.0,13.0,8.5,4.5,93.226,0.086,33.0,22.0,2.396,2.478,63.436,0.654,13.0,8.5,4.5,93.226,0.086,33.0,22.0,2.396,2.478,63.436,0.654,13.0,8.5,4.5,93.226,0.086,33.0,22.0,2.396,2.478,63.436,0.654
528300,ScGa,TlI,Sc,Ga,3.424,2.581,2.847,1.641,1.243,1.32,1.043,1.038,0.987,1.556,1.29,-0.051,0.038,0.091,0.0,0.0,0.004,2.581,2.847,1.038,0.987,1.0,1.0,0.051,0.038,0.62,4,4,2,1,1,4,4,1,2,1.0,2.0,5,2,5.0,2.0,1.003,1.103,1.003,1.103,4,1,4.0,1.0,1.203,1.0,1.203,1.0,0,0,0.0,0.0,1,2,1.0,2.0,13.0,8.5,4.5,79.936,0.168,33.0,22.0,2.25,2.334,52.198,0.632,13.0,8.5,4.5,79.936,0.168,33.0,22.0,2.25,2.334,52.198,0.632,13.0,8.5,4.5,79.936,0.168,33.0,22.0,2.25,2.334,52.198,0.632
261215,IrGe,FeAs,Ge,Ir,2.938,2.899,2.473,1.225,1.356,0.903,1.199,1.069,0.958,1.023,1.45,-0.164,0.069,0.303,0.0,0.0,0.032,2.899,2.473,1.069,0.958,1.0,1.0,0.164,0.069,0.561,4,4,2,1,1,4,4,2,2,2.0,2.0,5,5,5.0,5.0,1.022,1.022,1.022,1.022,2,2,2.0,2.0,1.188,1.172,1.188,1.172,0,2,0.0,2.0,2,0,2.0,0.0,9.5,4.0,5.5,35.217,0.258,22.5,15.0,1.495,1.387,14.899,0.407,9.0,4.0,5.0,31.987,0.253,21.0,14.0,1.475,1.387,14.164,0.388,9.0,4.0,6.0,38.446,0.263,24.0,16.0,1.515,1.387,15.633,0.426
454787,ThGe,NaCl,Th,Ge,4.274,4.274,3.022,1.798,1.225,1.468,1.189,1.744,1.0,2.137,0.885,0.189,-0.278,0.0,0.586,0.0,0.113,4.274,3.022,1.189,1.0,1.0,1.0,0.278,0.189,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,91.995,0.0,18.75,12.5,2.285,2.469,64.679,0.654,6.0,3.0,3.0,36.798,0.0,12.0,8.0,1.745,2.137,22.248,0.605,6.0,9.0,3.0,110.394,0.0,21.0,14.0,2.465,2.58,78.822,0.67
1729035,LuPd,CsCl,Lu,Pd,3.417,3.417,2.959,1.718,1.376,1.249,0.994,1.242,0.956,1.708,1.251,-0.006,-0.091,0.0,0.268,0.0,0.008,3.417,2.959,0.994,0.956,1.0,1.0,0.091,0.006,0.729,1,1,2,1,1,1,1,8,8,8.0,8.0,8,8,8.0,8.0,1.155,1.155,1.155,1.155,6,6,6.0,6.0,1.155,1.155,1.155,1.155,0,8,0.0,8.0,8,0,8.0,0.0,14.0,7.0,7.0,79.786,0.0,36.0,24.0,2.482,2.415,64.071,0.803,14.0,7.0,7.0,79.786,0.0,36.0,24.0,2.482,2.415,64.071,0.803,14.0,7.0,7.0,79.786,0.0,36.0,24.0,2.482,2.415,64.071,0.803
1625169,SmSb,NaCl,Sm,Sb,4.424,4.424,3.128,1.793,1.434,1.25,1.234,1.543,0.969,2.212,0.916,0.234,-0.361,0.0,0.586,0.0,0.185,4.424,3.128,1.234,0.969,1.0,1.0,0.361,0.234,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,102.061,0.0,18.75,12.5,2.365,2.555,71.717,0.653,6.0,3.0,3.0,40.823,0.0,12.0,8.0,1.806,2.212,24.668,0.604,6.0,9.0,3.0,122.474,0.0,21.0,14.0,2.552,2.67,87.4,0.67
1963519,HoNi,FeB-b,Ho,Ni,3.539,2.444,2.807,1.745,1.246,1.4,1.014,0.981,0.938,1.585,1.222,-0.092,-0.019,0.104,0.0,0.0,0.009,2.444,2.807,0.981,0.938,1.0,1.0,0.092,0.019,0.616,4,4,2,1,1,4,4,1,2,1.0,2.0,6,2,6.0,2.0,1.006,1.149,1.006,1.149,1,1,1.0,1.0,1.261,1.0,1.261,1.0,0,0,0.0,0.0,1,2,1.0,2.0,11.75,7.25,4.5,68.623,0.103,29.25,19.5,2.06,2.174,41.724,0.578,8.0,3.5,4.5,37.242,0.078,18.0,12.0,1.574,1.856,17.96,0.452,8.0,8.5,4.5,79.084,0.177,33.0,22.0,2.222,2.28,49.646,0.62
1611596,USb,NaCl,U,Sb,4.378,4.378,3.095,1.377,1.434,0.96,1.59,1.526,1.101,2.189,0.906,0.59,-0.368,0.0,0.586,0.0,0.483,4.378,3.095,1.59,1.101,1.0,1.0,0.59,0.368,0.793,4,4,2,1,1,4,4,2,3,2.0,3.0,6,6,6.0,6.0,1.0,1.0,1.0,1.0,4,3,4.0,3.0,1.415,1.415,1.415,1.415,0,3,0.0,3.0,2,0,2.0,0.0,6.0,3.0,3.0,39.542,0.0,12.0,8.0,1.786,2.188,23.884,0.604,6.0,3.0,3.0,39.542,0.0,12.0,8.0,1.786,2.188,23.884,0.604,6.0,3.0,3.0,39.542,0.0,12.0,8.0,1.786,2.188,23.884,0.604
260862,ThCo,TlI,Co,Th,3.133,3.558,2.81,1.25,1.798,0.695,1.253,0.989,0.922,1.566,1.244,0.253,-0.308,0.0,0.301,0.0,0.159,3.133,2.81,1.253,0.922,1.0,1.0,0.308,0.253,0.572,4,4,2,1,1,4,4,4,4,4.0,4.0,5,5,5.0,5.0,1.001,1.001,1.001,1.001,1,1,1.0,1.0,1.115,1.266,1.115,1.266,0,4,0.0,4.0,4,0,4.0,0.0,13.0,4.5,8.5,84.507,0.361,33.0,22.0,2.179,2.238,50.227,0.538,13.0,4.5,8.5,84.507,0.361,33.0,22.0,2.179,2.238,50.227,0.538,13.0,4.5,8.5,84.507,0.361,33.0,22.0,2.179,2.238,50.227,0.538
1949657,ErNi,FeB-b,Er,Ni,3.544,2.534,2.854,1.734,1.246,1.392,1.022,1.017,0.958,1.587,1.267,-0.085,0.017,0.104,0.0,0.0,0.007,2.534,2.854,1.017,0.958,1.0,1.0,0.085,0.017,0.648,4,4,2,1,1,4,4,1,2,1.0,2.0,7,2,7.0,2.0,1.002,1.126,1.002,1.126,2,1,2.0,1.0,1.242,1.0,1.242,1.0,0,0,0.0,0.0,1,2,1.0,2.0,11.75,7.25,4.5,67.765,0.14,29.25,19.5,2.074,2.17,42.357,0.595,8.0,3.5,4.5,37.128,0.113,18.0,12.0,1.598,1.866,18.592,0.472,8.0,8.5,4.5,77.977,0.219,33.0,22.0,2.233,2.272,50.278,0.637
525340,DySb,NaCl,Dy,Sb,4.351,4.351,3.076,1.752,1.434,1.222,1.242,1.517,0.965,2.176,0.901,0.242,-0.372,0.0,0.586,0.0,0.197,4.351,3.076,1.242,0.965,1.0,1.0,0.372,0.242,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,97.057,0.0,18.75,12.5,2.326,2.513,68.199,0.653,6.0,3.0,3.0,38.822,0.0,12.0,8.0,1.776,2.175,23.458,0.604,6.0,9.0,3.0,116.468,0.0,21.0,14.0,2.509,2.625,83.112,0.67
525426,DySb,NaCl,Dy,Sb,4.349,4.349,3.075,1.752,1.434,1.222,1.241,1.516,0.965,2.174,0.901,0.241,-0.372,0.0,0.586,0.0,0.197,4.349,3.075,1.241,0.965,1.0,1.0,0.372,0.241,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,96.92,0.0,18.75,12.5,2.325,2.512,68.142,0.654,6.0,3.0,3.0,38.768,0.0,12.0,8.0,1.775,2.174,23.439,0.605,6.0,9.0,3.0,116.304,0.0,21.0,14.0,2.508,2.625,83.042,0.67
528102,SmPd,TlI,Sm,Pd,3.644,3.246,2.762,1.793,1.376,1.303,1.016,1.18,0.872,1.139,1.623,-0.365,0.18,0.375,0.0,-0.0,0.165,3.246,2.762,1.18,0.872,1.0,1.0,0.365,0.18,0.524,4,4,2,1,1,4,4,1,1,1.0,1.0,1,1,1.0,1.0,1.077,1.077,1.077,1.077,4,4,4.0,4.0,1.319,1.175,1.319,1.175,0,1,0.0,1.0,1,0,1.0,0.0,16.25,8.75,7.5,120.507,0.325,39.375,26.25,2.406,2.433,60.983,0.495,12.0,7.5,4.5,80.334,0.314,30.0,20.0,1.982,2.104,35.058,0.418,12.0,9.5,8.5,137.776,0.358,43.5,29.0,2.604,2.596,73.972,0.54
528116,GdPt,FeB-b,Gd,Pt,3.677,2.614,2.844,1.787,1.387,1.288,1.029,0.942,0.896,1.537,1.307,-0.14,-0.058,0.164,0.0,0.0,0.023,2.614,2.844,0.942,0.896,1.0,1.0,0.14,0.058,0.551,4,4,2,1,1,4,4,1,1,1.0,1.0,2,2,2.0,2.0,1.019,1.0,1.019,1.0,1,1,1.0,1.0,1.293,1.0,1.293,1.0,0,0,0.0,0.0,1,1,1.0,1.0,12.75,8.25,4.5,86.226,0.081,32.25,21.5,2.221,2.286,49.322,0.566,12.0,7.5,4.5,77.329,0.08,30.0,20.0,2.117,2.186,41.157,0.538,12.0,8.5,4.5,89.192,0.085,33.0,22.0,2.256,2.319,52.043,0.575
261759,PdGa,FeSi,Ga,Pd,3.074,3.045,2.527,1.243,1.376,0.903,1.237,1.106,0.965,1.005,1.522,-0.192,0.106,0.346,0.0,0.0,0.048,3.045,2.527,1.106,0.965,1.0,1.0,0.192,0.106,0.622,4,4,2,1,1,4,4,1,1,1.0,1.0,4,4,4.0,4.0,1.026,1.026,1.026,1.026,3,3,3.0,3.0,1.216,1.205,1.216,1.205,0,1,0.0,1.0,1,0,1.0,0.0,13.0,6.5,6.5,56.258,0.11,33.0,22.0,1.973,2.072,32.246,0.574,13.0,6.5,6.5,56.258,0.11,33.0,22.0,1.973,2.072,32.246,0.574,13.0,6.5,6.5,56.258,0.11,33.0,22.0,1.973,2.072,32.246,0.574
525432,CeSb,NaCl,Ce,Sb,4.533,4.533,3.205,1.819,1.434,1.268,1.246,1.581,0.985,2.266,0.938,0.246,-0.346,0.0,0.586,0.0,0.18,4.533,3.205,1.246,0.985,1.0,1.0,0.346,0.246,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,109.74,0.0,18.75,12.5,2.423,2.618,77.155,0.654,6.0,3.0,3.0,43.896,0.0,12.0,8.0,1.85,2.266,26.539,0.605,6.0,9.0,3.0,131.688,0.0,21.0,14.0,2.614,2.736,94.026,0.67
1731487,CeSb,NaCl,Ce,Sb,4.485,4.485,3.171,1.819,1.434,1.268,1.233,1.564,0.975,2.242,0.928,0.233,-0.353,0.0,0.586,0.0,0.178,4.485,3.171,1.233,0.975,1.0,1.0,0.353,0.233,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,106.314,0.0,18.75,12.5,2.398,2.59,74.726,0.654,6.0,3.0,3.0,42.524,0.0,12.0,8.0,1.831,2.242,25.704,0.604,6.0,9.0,3.0,127.578,0.0,21.0,14.0,2.587,2.706,91.066,0.67
532600,TmGa,TlI,Tm,Ga,3.478,3.058,2.765,1.726,1.243,1.389,1.008,1.23,0.931,1.236,1.529,-0.284,0.23,0.289,0.0,0.0,0.134,3.058,2.765,1.23,0.931,1.0,1.0,0.284,0.23,0.502,4,4,2,1,1,4,4,1,1,1.0,1.0,1,1,1.0,1.0,1.062,1.062,1.062,1.062,4,4,4.0,4.0,1.258,1.106,1.258,1.106,0,1,0.0,1.0,1,0,1.0,0.0,13.0,8.5,4.5,91.119,0.355,33.0,22.0,2.224,2.386,52.875,0.53,13.0,8.5,4.5,91.119,0.355,33.0,22.0,2.224,2.386,52.875,0.53,13.0,8.5,4.5,91.119,0.355,33.0,22.0,2.224,2.386,52.875,0.53
261017,YSb,NaCl,Y,Sb,4.377,4.377,3.095,1.783,1.434,1.243,1.227,1.526,0.962,2.188,0.907,0.227,-0.368,0.0,0.586,-0.0,0.187,4.377,3.095,1.227,0.962,1.0,1.0,0.368,0.227,0.793,4,4,2,1,1,4,4,6,6,6.0,6.0,6,6,6.0,6.0,1.414,1.414,1.414,1.414,12,12,12.0,12.0,1.414,1.414,1.414,1.414,0,6,0.0,6.0,6,0,6.0,0.0,10.5,7.5,3.0,98.823,0.0,18.75,12.5,2.34,2.528,69.48,0.654,6.0,3.0,3.0,39.529,0.0,12.0,8.0,1.787,2.188,23.899,0.605,6.0,9.0,3.0,118.588,0.0,21.0,14.0,2.524,2.642,84.674,0.67
1148486,NdGa,TlI,Nd,Ga,3.84,2.619,3.155,1.813,1.243,1.459,1.059,1.053,1.032,1.845,1.31,0.018,0.053,0.039,0.0,0.0,0.003,2.619,3.155,1.053,1.032,1.0,1.0,0.053,0.018,0.685,4,4,2,1,1,4,4,4,2,4.0,2.0,7,2,7.0,2.0,1.023,1.205,1.023,1.205,1,4,1.0,4.0,1.217,1.0,1.217,1.0,0,0,0.0,0.0,4,2,4.0,2.0,13.0,8.5,4.5,104.262,0.13,33.0,22.0,2.523,2.588,73.206,0.684,13.0,8.5,4.5,104.262,0.13,33.0,22.0,2.523,2.588,73.206,0.684,13.0,8.5,4.5,104.262,0.13,33.0,22.0,2.523,2.588,73.206,0.684
1350503,YSb,NaCl,Y,Sb,4.364,4.364,3.085,1.783,1.434,1.243,1.224,1.522,0.959,2.182,0.903,0.224,-0.37,0.0,0.586,0.0,0.187,4.364,3.085,1.224,0.959,1.0,1.0,0.37,0.224,0.793,4,4,2,1,1,4,4,2,2,2.0,2.0,6,6,6.0,6.0,1.0,1.0,1.0,1.0,4,4,4.0,4.0,1.415,1.415,1.415,1.415,0,2,0.0,2.0,2,0,2.0,0.0,10.5,7.5,3.0,97.898,0.0,21.0,14.0,2.333,2.52,68.806,0.654,6.0,3.0,3.0,39.16,0.0,12.0,8.0,1.781,2.181,23.668,0.604,6.0,9.0,3.0,117.477,0.0,24.0,16.0,2.516,2.633,83.852,0.67
